1 0.014489
2 0.017435
3 0.019692
4 0.022676
5 0.021930
6 0.021690
7 0.025130
8 0.024511
9 0.034615
10 0.063347
11 0.119431
12 0.231035
13 0.240490
14 0.264167
15 0.296470
16 0.318305
17 0.347370
