2 1 1 0.000081
3 2 1 0.000066
4 2 2 0.000067
5 2 3 0.000063
6 2 4 0.000063
7 4 3 0.000064
8 4 4 0.000068
9 5 4 0.000065
10 6 4 0.000067
11 4 7 0.000076
12 2 10 0.000084
13 1 12 0.000107
14 3 11 0.000150
15 2 13 0.000238
16 1 15 0.000411
17 6 11 0.000751
18 6 12 0.001469
19 2 17 0.002902
20 4 16 0.005838
21 9 12 0.011744
22 10 12 0.025638
23 11 12 0.055169
24 11 13 0.112705
25 12 13 0.226158
26 13 13 0.452170
27 13 14 0.898716
28 15 13 1.781410
29 16 13 3.558910
