2 1 1 0.000026
3 2 1 0.000017
4 2 2 0.000021
5 2 3 0.000019
6 3 3 0.000018
7 2 5 0.000021
8 2 6 0.000019
9 4 5 0.000020
10 4 6 0.000027
11 7 4 0.000035
12 7 5 0.000048
13 8 5 0.000073
14 9 5 0.000123
15 10 5 0.000226
16 11 5 0.000447
17 12 5 0.000918
18 13 5 0.001768
19 14 5 0.003588
20 16 4 0.007707
21 16 5 0.015810
22 17 5 0.040694
23 17 6 0.102361
24 17 7 0.215785
25 17 8 0.436014
26 13 13 0.880506
27 13 14 1.746510
28 16 12 3.511470
29 16 13 7.007530
