1 0.007053
2 0.004649
3 0.005871
4 0.005744
5 0.006466
6 0.010191
7 0.014924
8 0.023449
9 0.038997
10 0.068110
11 0.136095
12 0.261558
13 0.270913
14 0.288182
15 0.308508
16 0.351964
17 0.399453
