2 1 1 0.000104
3 2 1 0.000093
4 3 1 0.000097
5 2 3 0.000086
6 2 4 0.000083
7 4 3 0.000090
8 2 6 0.000085
9 4 5 0.000088
10 2 8 0.000090
11 3 8 0.000095
12 3 9 0.000107
13 4 9 0.000123
14 5 9 0.000152
15 6 9 0.000215
16 6 10 0.000323
17 5 12 0.000573
18 6 12 0.001130
19 9 10 0.002081
20 8 12 0.003924
21 7 14 0.009032
22 5 17 0.020012
23 13 10 0.039177
24 11 13 0.076446
25 12 13 0.153081
26 13 13 0.305488
27 13 14 0.607790
28 15 13 1.216460
29 16 13 2.426880
