1 1 2.6e-05
1 2 2.1e-05
1 3 2.2e-05
1 4 2.6e-05
1 5 2.1e-05
1 6 2.9e-05
1 7 2.3e-05
1 8 2.6e-05
1 9 3.2e-05
1 10 4.2e-05
1 11 6.3e-05
1 12 0.0001
1 13 0.000187
1 14 0.000353
1 15 0.000686
1 16 0.001393
1 17 0.003028
2 1 1.7e-05
2 2 2.1e-05
2 3 1.9e-05
2 4 2.3e-05
2 5 2.1e-05
2 6 1.9e-05
2 7 2.5e-05
2 8 2.8e-05
2 9 4.2e-05
2 10 6.7e-05
2 11 0.000105
2 12 0.000185
2 13 0.000351
2 14 0.000692
2 15 0.001392
2 16 0.002772
2 17 0.005808
3 1 2.3e-05
3 2 2.2e-05
3 3 1.8e-05
3 4 2.9e-05
3 5 2e-05
3 6 2.2e-05
3 7 3e-05
3 8 4e-05
3 9 6.2e-05
3 10 0.000115
3 11 0.000185
3 12 0.000349
3 13 0.000683
3 14 0.001508
3 15 0.002736
3 16 0.005535
3 17 0.011528
4 1 2.2e-05
4 2 2.3e-05
4 3 2.3e-05
4 4 2.1e-05
4 5 2e-05
4 6 2.7e-05
4 7 4.1e-05
4 8 5.7e-05
4 9 0.000103
4 10 0.000202
4 11 0.000347
4 12 0.000687
4 13 0.001377
4 14 0.002798
4 15 0.005585
4 16 0.010934
4 17 0.025165
5 1 2.4e-05
5 2 2.2e-05
5 3 2.2e-05
5 4 2.3e-05
5 5 2.9e-05
5 6 3.8e-05
5 7 5.5e-05
5 8 9.7e-05
5 9 0.000178
5 10 0.000341
5 11 0.000682
5 12 0.001395
5 13 0.002726
5 14 0.00549
5 15 0.01096
5 16 0.023325
5 17 0.058834
6 1 2.9e-05
6 2 3.2e-05
6 3 2.9e-05
6 4 3e-05
6 5 3.6e-05
6 6 5.1e-05
6 7 8.5e-05
6 8 0.000169
6 9 0.000336
6 10 0.000665
6 11 0.001361
6 12 0.002712
6 13 0.005494
6 14 0.010871
6 15 0.024637
6 16 0.056982
6 17 0.11995
7 1 3.7e-05
7 2 3.1e-05
7 3 3.3e-05
7 4 3.5e-05
7 5 4.8e-05
7 6 7.9e-05
7 7 0.000149
7 8 0.000326
7 9 0.000666
7 10 0.001379
7 11 0.002747
7 12 0.005538
7 13 0.011092
7 14 0.023279
7 15 0.054226
7 16 0.120276
7 17 0.243692
8 1 5.1e-05
8 2 4.7e-05
8 3 4.9e-05
8 4 4.9e-05
8 5 7.3e-05
8 6 0.000143
8 7 0.000306
8 8 0.000607
8 9 0.0013
8 10 0.002719
8 11 0.005429
8 12 0.011054
8 13 0.022444
8 14 0.053908
8 15 0.118348
8 16 0.241639
8 17 0.487669
9 1 7.3e-05
9 2 7.3e-05
9 3 7.2e-05
9 4 7.9e-05
9 5 0.000123
9 6 0.000248
9 7 0.000527
9 8 0.001227
9 9 0.002661
9 10 0.005279
9 11 0.010778
9 12 0.023673
9 13 0.052846
9 14 0.111267
9 15 0.238591
9 16 0.483495
9 17 0.97386
10 1 0.000122
10 2 0.000122
10 3 0.000132
10 4 0.000129
10 5 0.000226
10 6 0.000509
10 7 0.001104
10 8 0.002452
10 9 0.005448
10 10 0.01077
10 11 0.023852
10 12 0.051892
10 13 0.110606
10 14 0.225882
10 15 0.481152
10 16 0.971915
10 17 1.9501
11 1 0.000222
11 2 0.00022
11 3 0.000217
11 4 0.000246
11 5 0.000447
11 6 0.000976
11 7 0.002247
11 8 0.00492
11 9 0.010451
11 10 0.023357
11 11 0.05414
11 12 0.109435
11 13 0.220616
11 14 0.450877
11 15 0.957283
11 16 1.93973
11 17 3.9172
12 1 0.000419
12 2 0.000444
12 3 0.000424
12 4 0.000462
12 5 0.000918
12 6 0.002181
12 7 0.004252
12 8 0.010864
12 9 0.022361
12 10 0.051162
12 11 0.110194
12 12 0.222802
12 13 0.445365
12 14 0.896101
12 15 1.90698
12 16 3.89679
12 17 7.78812
13 1 0.000825
13 2 0.000816
13 3 0.000838
13 4 0.000977
13 5 0.001768
13 6 0.004032
13 7 0.009134
13 8 0.021446
13 9 0.04925
13 10 0.110702
13 11 0.233274
13 12 0.453632
13 13 0.880506
13 14 1.74651
13 15 3.81932
13 16 7.7985
14 1 0.0017
14 2 0.001735
14 3 0.001654
14 4 0.001987
14 5 0.003588
14 6 0.008177
14 7 0.020083
14 8 0.047874
14 9 0.10942
14 10 0.220927
14 11 0.444027
14 12 0.888364
14 13 1.76361
14 14 3.54645
14 15 7.66405
15 1 0.003181
15 2 0.003292
15 3 0.003303
15 4 0.004012
15 5 0.010477
15 6 0.019052
15 7 0.048924
15 8 0.107582
15 9 0.218969
15 10 0.441506
15 11 0.886266
15 12 1.76232
15 13 3.52095
15 14 7.12036
16 1 0.006382
16 2 0.006425
16 3 0.006678
16 4 0.007707
16 5 0.01581
16 6 0.046402
16 7 0.105436
16 8 0.216298
16 9 0.448537
16 10 0.884987
16 11 1.7703
16 12 3.51147
16 13 7.00753
17 1 0.012695
17 2 0.012768
17 3 0.013234
17 4 0.023662
17 5 0.040694
17 6 0.102361
17 7 0.215785
17 8 0.436014
17 9 0.884838
17 10 1.7656
17 11 3.53017
17 12 7.04163
