1 0.001001
2 0.001289
3 0.001486
4 0.002207
5 0.004875
6 0.007966
7 0.014703
8 0.029636
9 0.057943
10 0.115596
11 0.230547
12 0.458981
13 0.482988
14 0.506982
15 0.526059
16 0.570716
17 0.637332
