1 1 0.00012
1 1 0.000129
1 2 0.00012
1 3 0.000111
1 4 0.039875
1 5 0.000144
1 6 0.000131
1 7 0.018992
1 8 0.000123
1 9 0.000109
1 10 0.000113
1 11 0.01895
1 12 0.000169
1 13 0.000231
1 14 0.000306
1 15 0.023016
1 16 0.000878
1 17 0.023446
2 1 0.00012
2 2 0.000115
2 3 0.014784
2 4 0.000122
2 5 0.000113
2 6 0.000109
2 7 0.000108
2 8 0.000112
2 9 0.000109
2 10 0.028817
2 11 0.017496
2 12 0.000174
2 13 0.00021
2 14 0.000279
2 15 0.000463
2 16 0.010555
2 17 0.005355
3 1 0.000109
3 2 0.000111
3 3 0.000108
3 4 0.014204
3 5 0.000116
3 6 0.003744
3 7 0.000116
3 8 0.000116
3 9 0.000115
3 10 0.019291
3 11 0.023797
3 12 0.00022
3 13 0.000298
3 14 0.001702
3 15 0.017457
3 16 0.001699
3 17 0.016599
4 1 0.000132
4 2 0.000135
4 3 0.000111
4 4 0.000116
4 5 0.023999
4 6 0.000151
4 7 0.000121
4 8 0.018349
4 9 0.00015
4 10 0.000183
4 11 0.000227
4 12 0.000296
4 13 0.018366
4 14 0.000835
4 15 0.001747
4 16 0.014202
4 17 0.018531
5 1 0.000139
5 2 0.000128
5 3 0.000129
5 4 0.016516
5 5 0.000132
5 6 0.000145
5 7 0.000134
5 8 0.000142
5 9 0.000152
5 10 0.018807
5 11 0.000299
5 12 0.000461
5 13 0.000882
5 14 0.018119
5 15 0.014916
5 16 0.006248
5 17 0.032572
6 1 0.000163
6 2 0.000158
6 3 0.021422
6 4 0.004422
6 5 0.00016
6 6 0.012868
6 7 0.000168
6 8 0.000216
6 9 0.000204
6 10 0.023011
6 11 0.000488
6 12 0.001046
6 13 0.017118
6 14 0.00308
6 15 0.016067
6 16 0.029829
6 17 0.042823
7 1 0.000206
7 2 0.000194
7 3 0.0002
7 4 0.000197
7 5 0.024105
7 6 0.034562
7 7 0.00025
7 8 0.000337
7 9 0.000326
7 10 0.000484
7 11 0.01349
7 12 0.001789
7 13 0.018715
7 14 0.021151
7 15 0.025531
7 16 0.045643
7 17 0.066521
8 1 0.000303
8 2 0.000284
8 3 0.000274
8 4 0.000295
8 5 0.023888
8 6 0.034346
8 7 0.001628
8 8 0.000561
8 9 0.000531
8 10 0.015002
8 11 0.005114
8 12 0.018114
8 13 0.01726
8 14 0.03361
8 15 0.044478
8 16 0.06609
8 17 0.136859
9 1 0.000491
9 2 0.000438
9 3 0.000452
9 4 0.000544
9 5 0.047029
9 6 0.000542
9 7 0.000565
9 8 0.000681
9 9 0.032296
9 10 0.001788
9 11 0.020173
9 12 0.023429
9 13 0.013169
9 14 0.041396
9 15 0.066382
9 16 0.142084
9 17 0.271489
10 1 0.000885
10 2 0.000823
10 3 0.00093
10 4 0.026654
10 5 0.013358
10 6 0.002308
10 7 0.005056
10 8 0.001354
10 9 0.001848
10 10 0.014478
10 11 0.02302
10 12 0.021577
10 13 0.040446
10 14 0.062575
10 15 0.132607
10 16 0.267882
10 17 0.542061
11 1 0.001524
11 2 0.001585
11 3 0.018996
11 4 0.003992
11 5 0.001794
11 6 0.002095
11 7 0.018313
11 8 0.002613
11 9 0.018692
11 10 0.021084
11 11 0.022227
11 12 0.042724
11 13 0.063906
11 14 0.127951
11 15 0.265753
11 16 0.563411
11 17 1.13695
12 1 0.002995
12 2 0.030792
12 3 0.005014
12 4 0.003246
12 5 0.017893
12 6 0.003296
12 7 0.020159
12 8 0.005629
12 9 0.01213
12 10 0.017874
12 11 0.043347
12 12 0.062367
12 13 0.124804
12 14 0.257734
12 15 0.537805
12 16 1.0755
12 17 2.2259
13 1 0.005125
13 2 0.008257
13 3 0.015833
13 4 0.008844
13 5 0.017261
13 6 0.019921
13 7 0.007414
13 8 0.015028
13 9 0.018344
13 10 0.039184
13 11 0.062664
13 12 0.125954
13 13 0.250487
13 14 0.50506
13 15 1.08888
13 16 2.14635
14 1 0.011758
14 2 0.010997
14 3 0.014088
14 4 0.013526
14 5 0.01297
14 6 0.014399
14 7 0.042397
14 8 0.041715
14 9 0.044418
14 10 0.063709
14 11 0.12667
14 12 0.253916
14 13 0.499595
14 14 1.04246
14 15 2.13011
15 1 0.026888
15 2 0.042472
15 3 0.034446
15 4 0.042898
15 5 0.03605
15 6 0.045392
15 7 0.034203
15 8 0.04835
15 9 0.068075
15 10 0.129527
15 11 0.263245
15 12 0.503879
15 13 1.0006
15 14 2.04309
16 1 0.053739
16 2 0.061472
16 3 0.056413
16 4 0.058856
16 5 0.064442
16 6 0.067358
16 7 0.071018
16 8 0.076832
16 9 0.138058
16 10 0.261735
16 11 0.513449
16 12 1.0096
16 13 2.14256
17 1 0.09861
17 2 0.093919
17 3 0.113818
17 4 0.098679
17 5 0.113847
17 6 0.125154
17 7 0.146037
17 8 0.153127
17 9 0.292172
17 10 0.521697
17 11 1.03147
17 12 2.00491
