1 1 8.1e-05
1 2 6.7e-05
1 3 0.007606
1 4 0.002503
1 5 6.8e-05
1 6 0.002499
1 7 7e-05
1 8 7.1e-05
1 9 7.6e-05
1 10 8.1e-05
1 11 8.5e-05
1 12 0.000107
1 13 0.000175
1 14 0.000714
1 15 0.000411
1 16 0.000796
1 17 0.001603
2 1 6.6e-05
2 2 6.7e-05
2 3 6.3e-05
2 4 6.3e-05
2 5 6.7e-05
2 6 0.007355
2 7 6.8e-05
2 8 7.6e-05
2 9 7.8e-05
2 10 8.4e-05
2 11 0.000108
2 12 0.00015
2 13 0.000238
2 14 0.00684
2 15 0.002012
2 16 0.001682
2 17 0.002902
3 1 6.8e-05
3 2 7.1e-05
3 3 0.00727
3 4 0.001278
3 5 6.9e-05
3 6 6.7e-05
3 7 7e-05
3 8 8.4e-05
3 9 9e-05
3 10 0.000113
3 11 0.00015
3 12 0.002692
3 13 0.000475
3 14 0.000783
3 15 0.001616
3 16 0.004415
3 17 0.005944
4 1 6.6e-05
4 2 6.7e-05
4 3 6.4e-05
4 4 6.8e-05
4 5 6.5e-05
4 6 7e-05
4 7 7.6e-05
4 8 8.9e-05
4 9 0.003746
4 10 0.001367
4 11 0.000242
4 12 0.000439
4 13 0.000753
4 14 0.001617
4 15 0.006888
4 16 0.005838
4 17 0.016071
5 1 7.4e-05
5 2 0.019244
5 3 8e-05
5 4 6.5e-05
5 5 6.7e-05
5 6 7.9e-05
5 7 0.002502
5 8 0.000108
5 9 0.000156
5 10 0.000241
5 11 0.000422
5 12 0.000766
5 13 0.001688
5 14 0.007849
5 15 0.00585
5 16 0.016339
5 17 0.027342
6 1 7.5e-05
6 2 7e-05
6 3 7.6e-05
6 4 6.7e-05
6 5 8e-05
6 6 0.002203
6 7 0.000128
6 8 0.000179
6 9 0.007644
6 10 0.00043
6 11 0.000751
6 12 0.001469
6 13 0.011352
6 14 0.005902
6 15 0.015475
6 16 0.029019
6 17 0.060506
7 1 0.000102
7 2 0.000104
7 3 9.3e-05
7 4 8.8e-05
7 5 0.008633
7 6 0.000157
7 7 0.000189
7 8 0.00251
7 9 0.001677
7 10 0.000862
7 11 0.00149
7 12 0.00292
7 13 0.008055
7 14 0.011788
7 15 0.028057
7 16 0.06097
7 17 0.122251
8 1 0.000162
8 2 0.000135
8 3 0.000163
8 4 0.000151
8 5 0.007533
8 6 0.001475
8 7 0.000292
8 8 0.007164
8 9 0.001559
8 10 0.001741
8 11 0.002934
8 12 0.011683
8 13 0.011991
8 14 0.027204
8 15 0.059475
8 16 0.124047
8 17 0.246106
9 1 0.005999
9 2 0.00028
9 3 0.000273
9 4 0.000337
9 5 0.003939
9 6 0.000895
9 7 0.000509
9 8 0.002106
9 9 0.001563
9 10 0.00302
9 11 0.006244
9 12 0.011744
9 13 0.025936
9 14 0.056684
9 15 0.122453
9 16 0.248186
9 17 0.494869
10 1 0.000622
10 2 0.000501
10 3 0.000537
10 4 0.000678
10 5 0.003023
10 6 0.000812
10 7 0.008376
10 8 0.001839
10 9 0.003115
10 10 0.006061
10 11 0.011841
10 12 0.025638
10 13 0.063837
10 14 0.115189
10 15 0.244213
10 16 0.492463
10 17 0.986389
11 1 0.001013
11 2 0.001262
11 3 0.001242
11 4 0.00825
11 5 0.0012
11 6 0.008718
11 7 0.001985
11 8 0.003371
11 9 0.012912
11 10 0.011767
11 11 0.026219
11 12 0.055169
11 13 0.112705
11 14 0.230803
11 15 0.487834
11 16 0.983651
11 17 1.9712
12 1 0.0022
12 2 0.000632
12 3 0.00194
12 4 0.0023
12 5 0.002383
12 6 0.007918
12 7 0.00299
12 8 0.005843
12 9 0.013222
12 10 0.026571
12 11 0.056164
12 12 0.114005
12 13 0.226158
12 14 0.463937
12 15 0.971468
12 16 1.97198
12 17 3.93296
13 1 0.004668
13 2 0.005157
13 3 0.005408
13 4 0.009886
13 5 0.00443
13 6 0.006014
13 7 0.010086
13 8 0.01432
13 9 0.032793
13 10 0.061694
13 11 0.113532
13 12 0.227751
13 13 0.45217
13 14 0.898716
13 15 1.94451
13 16 3.93667
14 1 0.007262
14 2 0.005538
14 3 0.005608
14 4 0.010116
14 5 0.010489
14 6 0.017623
14 7 0.015497
14 8 0.030966
14 9 0.061391
14 10 0.117398
14 11 0.232812
14 12 0.453419
14 13 0.904736
14 14 1.82493
14 15 3.90694
15 1 0.01678
15 2 0.019039
15 3 0.020063
15 4 0.016901
15 5 0.02804
15 6 0.030516
15 7 0.033063
15 8 0.069214
15 9 0.126799
15 10 0.240737
15 11 0.459803
15 12 0.909997
15 13 1.78141
15 14 3.61247
16 1 0.023342
16 2 0.029007
16 3 0.029527
16 4 0.044137
16 5 0.036026
16 6 0.05233
16 7 0.079437
16 8 0.13192
16 9 0.245291
16 10 0.474255
16 11 0.920225
16 12 1.7949
16 13 3.55891
17 1 0.048864
17 2 0.063096
17 3 0.066886
17 4 0.066541
17 5 0.082403
17 6 0.113627
17 7 0.142273
17 8 0.259591
17 9 0.490312
17 10 0.923171
17 11 1.82015
17 12 3.57107
