2,108,848 0.207080
2,109,613 0.207203
2,109,614 0.207546
2,111,474 0.209023
2,111,475 0.207483
2,115,569 0.210177
2,115,570 0.207874
4,206,509 0.416058
4,207,021 0.419335
4,208,752 0.419414
4,208,753 0.410536
4,212,785 0.419173
4,212,786 0.411393
8,401,837 0.839671
8,403,312 0.841282
8,407,215 0.845093
8,407,216 0.838717
9,452 0.000006
9,454 0.000002
9,455 0.000003
9,458 0.000004
9,461 0.000006
9,463 0.000003
9,464 0.000007
9,470 0.000006
9,473 0.000005
9,476 0.000008
9,487 0.000008
9,488 0.000008
9,493 0.000010
9,500 0.000012
9,521 0.000014
9,524 0.000013
9,533 0.000016
9,548 0.000023
9,587 0.000025
9,589 0.000027
9,596 0.000027
9,613 0.000027
9,644 0.000031
9,719 0.000050
9,725 0.000050
9,740 0.000051
9,773 0.000052
9,836 0.000058
9,979 0.000098
9,983 0.000097
9,997 0.000097
10,028 0.000100
10,093 0.000126
10,220 0.000141
10,499 0.000191
10,511 0.000202
10,541 0.000191
10,604 0.000193
10,733 0.000199
10,988 0.000232
11,470 0.000433
11,478 0.000442
11,506 0.000452
11,568 0.000399
11,695 0.000389
11,950 0.000420
12,524 0.000445
13,597 0.000767
13,621 0.000760
13,681 0.000767
13,807 0.000764
14,062 0.000768
14,573 0.000857
15,535 0.000895
16,791,469 1.688360
16,792,432 1.698965
16,796,079 1.671750
17,709 0.001583
17,725 0.001536
17,781 0.001513
17,905 0.001530
18,159 0.001547
18,670 0.001593
19,630 0.001609
21,742 0.001786
25,933 0.003306
25,981 0.003171
26,101 0.003301
26,353 0.003229
26,863 0.003208
27,824 0.003071
29,933 0.003277
33,570,673 3.362370
33,570,737 3.376590
33,573,808 3.345705
34,030 0.003450
42,349 0.006287
42,381 0.006332
42,493 0.006264
42,741 0.006144
43,249 0.006147
44,209 0.006150
46,319 0.006233
58,606 0.006309
67,127,153 6.753300
67,129,264 6.698530
75,181 0.012273
75,277 0.012682
75,517 0.012579
76,021 0.012292
76,979 0.012422
79,088 0.012458
107,758 0.012495
134,240,113 13.574600
140,780 0.024249
140,845 0.024675
141,069 0.024884
141,565 0.025239
142,519 0.025112
144,626 0.025247
271,980 0.050520
272,173 0.051204
272,653 0.050272
273,599 0.051106
275,702 0.050323
534,252 0.103703
534,380 0.103323
534,829 0.104316
535,759 0.105169
537,873 0.106809
