1 0.007477
2 0.005993
3 0.005635
4 0.005470
5 0.008519
6 0.008960
7 0.012035
8 0.020886
9 0.040379
10 0.069247
11 0.133418
12 0.258185
13 0.270104
14 0.281159
15 0.298762
16 0.325194
17 0.341396
