1 1 0.000128
1 2 0.000115
1 3 0.000124
1 4 0.000124
1 5 0.000112
1 6 0.000144
1 7 0.000125
1 8 0.00012
1 9 0.000121
1 10 0.000141
1 11 0.000163
1 12 0.023186
1 13 0.004947
1 14 0.013387
1 15 0.003131
1 16 0.019201
1 17 0.001798
2 1 0.024097
2 2 0.000136
2 3 0.024309
2 4 0.000128
2 5 0.023694
2 6 0.000142
2 7 0.000119
2 8 0.023627
2 9 0.017429
2 10 0.003369
2 11 0.000149
2 12 0.000191
2 13 0.025023
2 14 0.0003
2 15 0.03806
2 16 0.040624
2 17 0.017972
3 1 0.000135
3 2 0.00013
3 3 0.000109
3 4 0.000105
3 5 0.022372
3 6 0.000142
3 7 0.000119
3 8 0.02646
3 9 0.033314
3 10 0.011893
3 11 0.000176
3 12 0.000216
3 13 0.024024
3 14 0.02072
3 15 0.000891
3 16 0.020742
3 17 0.00312
4 1 0.019563
4 2 0.000185
4 3 0.000121
4 4 0.020175
4 5 0.000152
4 6 0.000123
4 7 0.016015
4 8 0.024585
4 9 0.000153
4 10 0.000166
4 11 0.001412
4 12 0.015095
4 13 0.000568
4 14 0.00083
4 15 0.022938
4 16 0.024865
4 17 0.019736
5 1 0.00015
5 2 0.020696
5 3 0.034304
5 4 0.022093
5 5 0.00014
5 6 0.00014
5 7 0.016717
5 8 0.00014
5 9 0.000159
5 10 0.000201
5 11 0.000289
5 12 0.019915
5 13 0.000816
5 14 0.02427
5 15 0.024398
5 16 0.020978
5 17 0.019096
6 1 0.000132
6 2 0.000122
6 3 0.000151
6 4 0.000128
6 5 0.000126
6 6 0.000122
6 7 0.000141
6 8 0.000249
6 9 0.000196
6 10 0.030874
6 11 0.020859
6 12 0.00088
6 13 0.016182
6 14 0.013845
6 15 0.006741
6 16 0.031072
6 17 0.033062
7 1 0.000127
7 2 0.000131
7 3 0.000122
7 4 0.00012
7 5 0.000128
7 6 0.000128
7 7 0.000225
7 8 0.000286
7 9 0.000384
7 10 0.02285
7 11 0.019583
7 12 0.01727
7 13 0.004987
7 14 0.015463
7 15 0.025132
7 16 0.044875
7 17 0.067929
8 1 0.000127
8 2 0.000124
8 3 0.00012
8 4 0.000122
8 5 0.000121
8 6 0.000145
8 7 0.000272
8 8 0.001688
8 9 0.000598
8 10 0.024231
8 11 0.024833
8 12 0.0308
8 13 0.006702
8 14 0.021913
8 15 0.058703
8 16 0.089101
8 17 0.134631
9 1 0.000146
9 2 0.000125
9 3 0.000121
9 4 0.000173
9 5 0.000151
9 6 0.00017
9 7 0.000244
9 8 0.00061
9 9 0.030657
9 10 0.009657
9 11 0.019781
9 12 0.034163
9 13 0.0324
9 14 0.031367
9 15 0.067002
9 16 0.133693
9 17 0.26954
10 1 0.000143
10 2 0.000128
10 3 0.000148
10 4 0.00015
10 5 0.000168
10 6 0.000229
10 7 0.000512
10 8 0.00096
10 9 0.019877
10 10 0.020227
10 11 0.039388
10 12 0.034818
10 13 0.040932
10 14 0.06583
10 15 0.136847
10 16 0.267547
10 17 0.559031
11 1 0.000139
11 2 0.000129
11 3 0.000195
11 4 0.000157
11 5 0.000217
11 6 0.000835
11 7 0.000878
11 8 0.023715
11 9 0.020273
11 10 0.028852
11 11 0.031699
11 12 0.030384
11 13 0.061367
11 14 0.126685
11 15 0.283932
11 16 0.537229
11 17 1.10041
12 1 0.000149
12 2 0.000158
12 3 0.000181
12 4 0.000196
12 5 0.000296
12 6 0.000797
12 7 0.001551
12 8 0.029308
12 9 0.010716
12 10 0.018813
12 11 0.042411
12 12 0.06082
12 13 0.123367
12 14 0.264115
12 15 0.536194
12 16 1.08287
12 17 2.22181
13 1 0.00017
13 2 0.000282
13 3 0.000298
13 4 0.000292
13 5 0.000556
13 6 0.001081
13 7 0.019438
13 8 0.038237
13 9 0.030475
13 10 0.030196
13 11 0.060589
13 12 0.125889
13 13 0.2668
13 14 0.511536
13 15 1.13889
13 16 2.27556
14 1 0.001996
14 2 0.000379
14 3 0.000462
14 4 0.000529
14 5 0.014002
14 6 0.046728
14 7 0.007633
14 8 0.018518
14 9 0.039874
14 10 0.06436
14 11 0.12459
14 12 0.247267
14 13 0.510772
14 14 1.05473
14 15 2.21325
15 1 0.000309
15 2 0.000338
15 3 0.000489
15 4 0.019513
15 5 0.001905
15 6 0.01396
15 7 0.017472
15 8 0.037667
15 9 0.064809
15 10 0.147861
15 11 0.263412
15 12 0.491137
15 13 1.00818
15 14 2.07085
16 1 0.00045
16 2 0.000673
16 3 0.018767
16 4 0.001657
16 5 0.012668
16 6 0.021045
16 7 0.037462
16 8 0.060432
16 9 0.138254
16 10 0.289691
16 11 0.534871
16 12 1.00951
16 13 2.01671
17 1 0.033045
17 2 0.001661
17 3 0.005548
17 4 0.003553
17 5 0.011467
17 6 0.036848
17 7 0.057796
17 8 0.146396
17 9 0.247782
17 10 0.505153
17 11 1.00995
17 12 2.19346
