1 1 0.015181
1 2 0.000123
1 3 0.000124
1 4 0.000111
1 5 0.000115
1 6 0.013964
1 7 0.001765
1 8 0.006947
1 9 0.000121
1 10 0.000145
1 11 0.000134
1 12 0.021971
1 13 0.00021
1 14 0.000297
1 15 0.000455
1 16 0.027377
1 17 0.016899
2 1 0.000121
2 2 0.000116
2 3 0.000114
2 4 0.000119
2 5 0.000113
2 6 0.019857
2 7 0.000123
2 8 0.000127
2 9 0.000116
2 10 0.000121
2 11 0.02494
2 12 0.000185
2 13 0.022711
2 14 0.00031
2 15 0.000484
2 16 0.01376
2 17 0.001969
3 1 0.024573
3 2 0.000119
3 3 0.000123
3 4 0.000117
3 5 0.018282
3 6 0.000126
3 7 0.000122
3 8 0.000169
3 9 0.00013
3 10 0.020701
3 11 0.000182
3 12 0.000209
3 13 0.000296
3 14 0.003813
3 15 0.00716
3 16 0.017223
3 17 0.016932
4 1 0.002935
4 2 0.000138
4 3 0.000113
4 4 0.016113
4 5 0.000121
4 6 0.000126
4 7 0.029991
4 8 0.001312
4 9 0.013549
4 10 0.000178
4 11 0.000208
4 12 0.000288
4 13 0.00047
4 14 0.014869
4 15 0.001839
4 16 0.015766
4 17 0.010953
5 1 0.000143
5 2 0.000147
5 3 0.000126
5 4 0.000129
5 5 0.000127
5 6 0.000133
5 7 0.028922
5 8 0.025234
5 9 0.023625
5 10 0.000215
5 11 0.000302
5 12 0.01872
5 13 0.000828
5 14 0.028414
5 15 0.003223
5 16 0.028541
5 17 0.034004
6 1 0.000158
6 2 0.000156
6 3 0.000143
6 4 0.000139
6 5 0.035301
6 6 0.026589
6 7 0.00259
6 8 0.000244
6 9 0.026252
6 10 0.00031
6 11 0.01151
6 12 0.000856
6 13 0.001494
6 14 0.016557
6 15 0.022588
6 16 0.022935
6 17 0.041074
7 1 0.000236
7 2 0.000185
7 3 0.000171
7 4 0.000345
7 5 0.02441
7 6 0.033641
7 7 0.000246
7 8 0.000314
7 9 0.000312
7 10 0.0192
7 11 0.00087
7 12 0.001652
7 13 0.01752
7 14 0.019693
7 15 0.03508
7 16 0.063984
7 17 0.066145
8 1 0.000289
8 2 0.000253
8 3 0.000234
8 4 0.000233
8 5 0.032362
8 6 0.000263
8 7 0.000331
8 8 0.000484
8 9 0.019621
8 10 0.002189
8 11 0.00493
8 12 0.042574
8 13 0.041655
8 14 0.013082
8 15 0.038367
8 16 0.065958
8 17 0.141726
9 1 0.026707
9 2 0.013395
9 3 0.002715
9 4 0.000341
9 5 0.000379
9 6 0.000371
9 7 0.000476
9 8 0.009494
9 9 0.002761
9 10 0.001649
9 11 0.020466
9 12 0.017357
9 13 0.026747
9 14 0.04052
9 15 0.063821
9 16 0.141939
9 17 0.273827
10 1 0.000469
10 2 0.00058
10 3 0.000578
10 4 0.034547
10 5 0.000627
10 6 0.000635
10 7 0.000864
10 8 0.021358
10 9 0.019569
10 10 0.003261
10 11 0.014261
10 12 0.017049
10 13 0.03916
10 14 0.062095
10 15 0.137221
10 16 0.280723
10 17 0.544854
11 1 0.000786
11 2 0.001059
11 3 0.001004
11 4 0.024177
11 5 0.026954
11 6 0.016037
11 7 0.019492
11 8 0.003574
11 9 0.017482
11 10 0.019433
11 11 0.020581
11 12 0.038258
11 13 0.061352
11 14 0.139177
11 15 0.273786
11 16 0.537203
11 17 1.07019
12 1 0.001603
12 2 0.001662
12 3 0.03127
12 4 0.003813
12 5 0.002184
12 6 0.01454
12 7 0.003274
12 8 0.018555
12 9 0.022692
12 10 0.022004
12 11 0.063142
12 12 0.062895
12 13 0.133587
12 14 0.26536
12 15 0.522556
12 16 1.05812
12 17 2.13739
13 1 0.002924
13 2 0.004343
13 3 0.024797
13 4 0.004711
13 5 0.004182
13 6 0.016269
13 7 0.023657
13 8 0.026127
13 9 0.019363
13 10 0.042887
13 11 0.06439
13 12 0.139446
13 13 0.257354
13 14 0.505456
13 15 1.05065
13 16 2.22307
14 1 0.039158
14 2 0.019878
14 3 0.009671
14 4 0.020318
14 5 0.007542
14 6 0.02138
14 7 0.023727
14 8 0.039116
14 9 0.045136
14 10 0.067293
14 11 0.172023
14 12 0.25293
14 13 0.511996
14 14 1.08443
14 15 2.15971
15 1 0.04198
15 2 0.037146
15 3 0.032015
15 4 0.026726
15 5 0.022693
15 6 0.029709
15 7 0.055365
15 8 0.108899
15 9 0.07327
15 10 0.135729
15 11 0.471141
15 12 0.604566
15 13 1.13219
15 14 2.1111
16 1 0.057652
16 2 0.049717
16 3 0.046178
16 4 0.051809
16 5 0.05387
16 6 0.065452
16 7 0.087045
16 8 0.151703
16 9 0.149245
16 10 0.288914
16 11 0.569943
16 12 1.03597
16 13 2.12094
17 1 0.088122
17 2 0.072153
17 3 0.096515
17 4 0.083737
17 5 0.114397
17 6 0.135182
17 7 0.169706
17 8 0.279498
17 9 0.310355
17 10 0.562551
17 11 1.15523
17 12 2.12659
