2 1 1 0.000128
3 1 2 0.000115
4 1 3 0.000124
5 1 4 0.000124
6 3 3 0.000109
7 3 4 0.000105
8 6 2 0.000122
9 2 7 0.000119
10 3 7 0.000119
11 8 3 0.000120
12 9 3 0.000121
13 8 5 0.000121
14 8 6 0.000145
15 11 4 0.000157
16 12 4 0.000196
17 13 4 0.000292
18 15 3 0.000489
19 13 6 0.001081
20 16 4 0.001657
21 17 4 0.003553
22 17 5 0.011467
23 13 10 0.030196
24 17 7 0.057796
25 12 13 0.123367
26 14 12 0.247267
27 15 12 0.491137
28 15 13 1.008180
29 16 13 2.016710
