p_reduction,4,16,1,1,0.00335
p_reduction,4,16,1,2,0.000127
p_reduction,4,16,1,3,0.000121
p_reduction,4,16,1,4,0.000118
p_reduction,4,16,1,5,0.000117
p_reduction,4,16,1,6,0.027491
p_reduction,4,16,1,7,0.022046
p_reduction,4,16,1,8,0.000131
p_reduction,4,16,1,9,0.023518
p_reduction,4,16,1,10,0.000145
p_reduction,4,16,1,11,0.032322
p_reduction,4,16,1,12,0.000213
p_reduction,4,16,1,13,0.000292
p_reduction,4,16,1,14,0.000462
p_reduction,4,16,1,15,0.001085
p_reduction,4,16,1,16,0.001505
p_reduction,4,16,1,17,0.002877
p_reduction,4,16,2,1,0.000117
p_reduction,4,16,2,2,0.028454
p_reduction,4,16,2,3,0.02183
p_reduction,4,16,2,4,0.000122
p_reduction,4,16,2,5,0.000119
p_reduction,4,16,2,6,0.000112
p_reduction,4,16,2,7,0.011065
p_reduction,4,16,2,8,0.009925
p_reduction,4,16,2,9,0.000146
p_reduction,4,16,2,10,0.000162
p_reduction,4,16,2,11,0.021194
p_reduction,4,16,2,12,0.000288
p_reduction,4,16,2,13,0.000453
p_reduction,4,16,2,14,0.016807
p_reduction,4,16,2,15,0.001548
p_reduction,4,16,2,16,0.002883
p_reduction,4,16,2,17,0.019778
p_reduction,4,16,3,1,0.00013
p_reduction,4,16,3,2,0.000115
p_reduction,4,16,3,3,0.000118
p_reduction,4,16,3,4,0.025348
p_reduction,4,16,3,5,0.026685
p_reduction,4,16,3,6,0.022582
p_reduction,4,16,3,7,0.000135
p_reduction,4,16,3,8,0.000141
p_reduction,4,16,3,9,0.000158
p_reduction,4,16,3,10,0.019056
p_reduction,4,16,3,11,0.000285
p_reduction,4,16,3,12,0.000474
p_reduction,4,16,3,13,0.017172
p_reduction,4,16,3,14,0.00743
p_reduction,4,16,3,15,0.016928
p_reduction,4,16,3,16,0.005993
p_reduction,4,16,3,17,0.021917
p_reduction,4,16,4,1,0.017919
p_reduction,4,16,4,2,0.00013
p_reduction,4,16,4,3,0.000123
p_reduction,4,16,4,4,0.000115
p_reduction,4,16,4,5,0.00013
p_reduction,4,16,4,6,0.0137
p_reduction,4,16,4,7,0.002534
p_reduction,4,16,4,8,0.000152
