1 1 0.000121
1 2 0.000117
1 3 0.036615
1 4 0.002539
1 5 0.000112
1 6 0.000106
1 7 0.024145
1 8 0.021171
1 9 0.000127
1 10 0.000126
1 11 0.000132
1 12 0.00015
1 13 0.035808
1 14 0.002741
1 15 0.000472
1 16 0.000813
1 17 0.00181
2 1 0.016134
2 2 0.000112
2 3 0.000138
2 4 0.000102
2 5 0.000109
2 6 0.020503
2 7 0.000112
2 8 0.000112
2 9 0.000112
2 10 0.021454
2 11 0.000143
2 12 0.000158
2 13 0.000194
2 14 0.024255
2 15 0.015784
2 16 0.000843
2 17 0.001618
3 1 0.000119
3 2 0.017767
3 3 0.000113
3 4 0.003655
3 5 0.00012
3 6 0.016717
3 7 0.000141
3 8 0.000113
3 9 0.003546
3 10 0.000153
3 11 0.012428
3 12 0.000249
3 13 0.00032
3 14 0.000462
3 15 0.022045
3 16 0.001591
3 17 0.016252
4 1 0.000132
4 2 0.000131
4 3 0.000113
4 4 0.000111
4 5 0.017626
4 6 0.000115
4 7 0.000126
4 8 0.000126
4 9 0.000128
4 10 0.016043
4 11 0.000234
4 12 0.000292
4 13 0.000471
4 14 0.015742
4 15 0.001828
4 16 0.019213
4 17 0.020567
5 1 0.000129
5 2 0.00012
5 3 0.000114
5 4 0.017893
5 5 0.000129
5 6 0.000125
5 7 0.000118
5 8 0.026325
5 9 0.000169
5 10 0.000199
5 11 0.02399
5 12 0.01864
5 13 0.003223
5 14 0.004183
5 15 0.003239
5 16 0.018139
5 17 0.028091
6 1 0.000133
6 2 0.000126
6 3 0.001305
6 4 0.028704
6 5 0.000134
6 6 0.000118
6 7 0.00013
6 8 0.000316
6 9 0.000205
6 10 0.017545
6 11 0.000465
6 12 0.00105
6 13 0.001647
6 14 0.013026
6 15 0.019133
6 16 0.02627
6 17 0.042019
7 1 0.000138
7 2 0.000117
7 3 0.000121
7 4 0.000115
7 5 0.017202
7 6 0.001476
7 7 0.000235
7 8 0.000309
7 9 0.000342
7 10 0.016963
7 11 0.000848
7 12 0.001734
7 13 0.018766
7 14 0.019964
7 15 0.014108
7 16 0.042751
7 17 0.069399
8 1 0.000122
8 2 0.00012
8 3 0.000117
8 4 0.000114
8 5 0.035949
8 6 0.000153
8 7 0.000285
8 8 0.017956
8 9 0.000647
8 10 0.000892
8 11 0.017466
8 12 0.003035
8 13 0.016886
8 14 0.016987
8 15 0.041338
8 16 0.06611
8 17 0.136893
9 1 0.000135
9 2 0.000129
9 3 0.000122
9 4 0.000123
9 5 0.023996
9 6 0.024335
9 7 0.033251
9 8 0.008351
9 9 0.016688
9 10 0.004672
9 11 0.017964
9 12 0.017596
9 13 0.023882
9 14 0.046946
9 15 0.066563
9 16 0.132905
9 17 0.268786
10 1 0.000133
10 2 0.000129
10 3 0.000119
10 4 0.000141
10 5 0.031318
10 6 0.029352
10 7 0.000672
10 8 0.001644
10 9 0.018519
10 10 0.003032
10 11 0.012283
10 12 0.038552
10 13 0.041733
10 14 0.063477
10 15 0.130095
10 16 0.266795
10 17 0.539199
11 1 0.000144
11 2 0.000136
11 3 0.000156
11 4 0.000157
11 5 0.024469
11 6 0.024758
11 7 0.034935
11 8 0.003433
11 9 0.013557
11 10 0.023533
11 11 0.024169
11 12 0.043759
11 13 0.063778
11 14 0.135285
11 15 0.264376
11 16 0.535647
11 17 1.07581
12 1 0.000148
12 2 0.000153
12 3 0.000162
12 4 0.000197
12 5 0.012254
12 6 0.01417
12 7 0.001391
12 8 0.018464
12 9 0.022353
12 10 0.021415
12 11 0.041946
12 12 0.061356
12 13 0.133936
12 14 0.260444
12 15 0.533571
12 16 1.09781
12 17 2.16938
13 1 0.000181
13 2 0.000184
13 3 0.000208
13 4 0.019771
13 5 0.020998
13 6 0.03301
13 7 0.002633
13 8 0.03246
13 9 0.020629
13 10 0.041912
13 11 0.067266
13 12 0.123601
13 13 0.250741
13 14 0.510216
13 15 1.06534
13 16 2.13251
14 1 0.00094
14 2 0.000255
14 3 0.000373
14 4 0.000486
14 5 0.000982
14 6 0.004362
14 7 0.006982
14 8 0.01473
14 9 0.038641
14 10 0.06667
14 11 0.123494
14 12 0.247609
14 13 0.505174
14 14 1.02621
14 15 2.18048
15 1 0.023461
15 2 0.036651
15 3 0.000523
15 4 0.015129
15 5 0.022265
15 6 0.005045
15 7 0.026671
15 8 0.033357
15 9 0.061766
15 10 0.123824
15 11 0.253649
15 12 0.504038
15 13 1.0421
15 14 2.03419
16 1 0.025156
16 2 0.04444
16 3 0.003384
16 4 0.02952
16 5 0.017995
16 6 0.023133
16 7 0.030404
16 8 0.059965
16 9 0.125773
16 10 0.250993
16 11 0.537833
16 12 1.04462
16 13 2.03431
17 1 0.004849
17 2 0.006596
17 3 0.017432
17 4 0.028187
17 5 0.032663
17 6 0.029758
17 7 0.058258
17 8 0.128193
17 9 0.262386
17 10 0.521176
17 11 1.00133
17 12 2.00592
