2 1 1 0.030646
3 1 2 0.000132
4 2 2 0.000124
5 1 4 0.000115
6 1 5 0.000112
7 3 4 0.000113
8 2 6 0.000117
9 2 7 0.000114
10 2 8 0.000119
11 1 10 0.000122
12 4 8 0.000124
13 4 9 0.000139
14 5 9 0.000159
15 2 13 0.000199
16 3 13 0.000301
17 3 14 0.000454
18 5 13 0.000825
19 8 11 0.001584
20 5 15 0.003053
21 4 17 0.014954
22 8 14 0.014948
23 11 12 0.033279
24 11 13 0.062086
25 12 13 0.124596
26 11 15 0.258619
27 13 14 0.506459
28 16 12 1.019770
29 16 13 2.033110
