2 1 1 0.000124
3 2 1 0.000110
4 2 2 0.000110
5 2 3 0.000108
6 3 3 0.000112
7 2 5 0.000128
8 2 6 0.000128
9 2 7 0.000118
10 2 8 0.000117
11 1 10 0.000119
12 2 10 0.000120
13 3 10 0.000140
14 2 12 0.000163
15 5 10 0.000210
16 2 14 0.000300
17 3 14 0.000474
18 6 12 0.000850
19 5 14 0.001559
20 6 14 0.003102
21 8 13 0.007772
22 10 12 0.015944
23 8 15 0.031753
24 11 13 0.060816
25 12 13 0.125324
26 12 14 0.252479
27 13 14 0.500421
28 14 14 1.027210
29 16 13 2.060820
