2 1 1 0.015181
3 2 1 0.000121
4 2 2 0.000116
5 1 4 0.000111
6 1 5 0.000115
7 4 3 0.000113
8 5 3 0.000126
9 4 5 0.000121
10 1 9 0.000121
11 2 9 0.000116
12 2 10 0.000121
13 9 4 0.000341
14 4 10 0.000178
15 4 11 0.000208
16 4 12 0.000288
17 4 13 0.000470
18 5 13 0.000828
19 6 13 0.001494
20 5 15 0.003223
21 4 17 0.010953
22 8 14 0.013082
23 11 12 0.038258
24 11 13 0.061352
25 12 13 0.133587
26 14 12 0.252930
27 13 14 0.505456
28 16 12 1.035970
29 15 14 2.111100
