2 1 1 0.000127
3 1 2 0.000130
4 1 3 0.000112
5 2 3 0.000124
6 1 5 0.000111
7 2 5 0.000125
8 2 6 0.000109
9 1 8 0.000119
10 4 6 0.000111
11 4 7 0.000120
12 4 8 0.000119
13 9 4 0.000130
14 11 3 0.000138
15 13 2 0.000167
16 12 4 0.000218
17 14 3 0.000357
18 14 4 0.000483
19 13 6 0.001121
20 5 15 0.010783
21 15 6 0.011490
22 9 13 0.016493
23 17 6 0.026736
24 17 7 0.056868
25 17 8 0.119821
26 12 14 0.256106
27 17 10 0.496000
28 16 12 1.001180
29 17 12 2.001440
