2 1 1 0.000129
3 1 2 0.000122
4 2 2 0.000118
5 2 3 0.000108
6 4 2 0.000115
7 1 6 0.000127
8 1 7 0.000131
9 7 2 0.000122
10 1 9 0.000113
11 4 7 0.000113
12 5 7 0.000117
13 4 9 0.000136
14 12 2 0.000161
15 12 3 0.000163
16 13 3 0.000216
17 9 8 0.000475
18 14 4 0.000523
19 6 13 0.001536
20 12 8 0.002846
21 12 9 0.017509
22 12 10 0.018450
23 16 7 0.039592
24 11 13 0.061506
25 12 13 0.122984
26 12 14 0.260927
27 14 13 0.492253
28 14 14 1.032690
29 14 15 2.150720
