1 6e-06
1 2e-06
1 3e-06
1 3e-06
1 6e-06
1 8e-06
1 1e-05
1 1.3e-05
1 2.6e-05
1 5e-05
1 9.7e-05
1 0.000188
1 0.000374
1 0.000819
1 0.001589
2 2e-06
2 3e-06
2 5e-06
2 3e-06
2 5e-06
2 1e-05
2 1.6e-05
2 2.6e-05
2 4.8e-05
2 0.000144
2 0.000188
2 0.000417
2 0.000754
2 0.001507
2 0.003068
3 3e-06
3 3e-06
3 6e-06
3 7e-06
3 8e-06
3 1.3e-05
3 2.7e-05
3 5.1e-05
3 9.8e-05
3 0.00019
3 0.000389
3 0.000761
3 0.001518
3 0.00299
3 0.006194
4 5e-06
4 3e-06
4 5e-06
4 8e-06
4 1.5e-05
4 2.5e-05
4 4.9e-05
4 9.6e-05
4 0.00019
4 0.000419
4 0.000747
4 0.00149
4 0.003335
4 0.006118
4 0.012388
5 8e-06
5 6e-06
5 9e-06
5 1.3e-05
5 2.5e-05
5 4.9e-05
5 9.6e-05
5 0.000191
5 0.000376
5 0.000767
5 0.001542
5 0.003106
5 0.006108
5 0.012354
5 0.025019
6 9e-06
6 1e-05
6 1.4e-05
6 2.8e-05
6 5.1e-05
6 9.8e-05
6 0.000191
6 0.000494
6 0.00077
6 0.001522
6 0.003153
6 0.006069
6 0.012377
6 0.024964
6 0.050745
7 1.3e-05
7 1.5e-05
7 2.6e-05
7 5.1e-05
7 9.8e-05
7 0.00019
7 0.000433
7 0.000774
7 0.001551
7 0.003067
7 0.006219
7 0.012129
7 0.025578
7 0.050546
7 0.109833
8 3.3e-05
8 2.8e-05
8 5.1e-05
8 9.9e-05
8 0.000213
8 0.000391
8 0.00076
8 0.001583
8 0.003299
8 0.0065
8 0.012869
8 0.024867
8 0.050618
8 0.104144
8 0.210177
9 3.6e-05
9 5.6e-05
9 0.000101
9 0.000193
9 0.000529
9 0.000751
9 0.001521
9 0.003313
9 0.006287
9 0.012425
9 0.024585
9 0.05132
9 0.10505
9 0.209023
9 0.419173
10 6.7e-05
10 0.000108
10 0.000195
10 0.000379
10 0.000767
10 0.001504
10 0.003276
10 0.006165
10 0.012122
10 0.024249
10 0.050296
10 0.102258
10 0.207203
10 0.419414
10 0.845093
11 0.000141
11 0.00021
11 0.000388
11 0.00078
11 0.001517
11 0.00345
11 0.006309
11 0.012495
11 0.024765
11 0.050745
11 0.103703
11 0.207995
11 0.427804
11 0.862293
11 1.69145
12 0.000253
12 0.000423
12 0.000775
12 0.001604
12 0.003353
12 0.00622
12 0.013029
12 0.024901
12 0.051088
12 0.104388
12 0.206165
12 0.416058
12 0.843672
12 1.7356
12 3.38159
13 0.000501
13 0.000961
13 0.001669
13 0.003081
13 0.006186
13 0.012207
13 0.0249
13 0.049927
13 0.103581
13 0.207546
13 0.410867
13 0.83567
13 1.68836
13 3.37659
13 6.69853
14 0.00101
14 0.001711
14 0.003151
14 0.006181
14 0.01249
14 0.02526
14 0.051667
14 0.106195
14 0.207483
14 0.410536
14 0.820271
14 1.66233
14 3.36237
14 6.7533
14 13.5746
15 0.002056
15 0.003486
15 0.006273
15 0.012528
15 0.025475
15 0.049901
15 0.103784
15 0.207874
15 0.411393
15 0.838717
15 1.65205
15 3.30982
