sequential,4,1,1,0.00013,-1
sequential,4,1,2,0.000121,-1
sequential,4,1,3,0.037955,-1
sequential,4,1,4,0.000122,-1
sequential,4,1,5,0.000114,-1
sequential,4,1,6,0.014433,-1
sequential,4,1,7,0.000124,-1
sequential,4,1,8,0.000129,-1
sequential,4,1,9,0.000117,-1
sequential,4,1,10,0.000122,-1
sequential,4,1,11,0.000129,-1
sequential,4,1,12,0.017657,-1
sequential,4,1,13,0.000206,-1
sequential,4,1,14,0.000293,-1
sequential,4,1,15,0.00047,-1
sequential,4,1,16,0.000867,-1
sequential,4,1,17,0.023235,-1
sequential,4,2,1,0.000118,-2
sequential,4,2,2,0.023201,-2
sequential,4,2,3,0.000119,-2
sequential,4,2,4,0.000106,-2
sequential,4,2,5,0.022306,-2
sequential,4,2,6,0.000133,-2
sequential,4,2,7,0.000124,-2
sequential,4,2,8,0.015099,-2
sequential,4,2,9,0.000127,-2
sequential,4,2,10,0.000122,-2
sequential,4,2,11,0.000126,-2
sequential,4,2,12,0.000153,-2
sequential,4,2,13,0.000205,-2
sequential,4,2,14,0.026414,-2
sequential,4,2,15,0.018999,-2
sequential,4,2,16,0.000915,-2
sequential,4,2,17,0.012468,-2
sequential,4,3,1,0.000132,-3
sequential,4,3,2,0.002573,-3
sequential,4,3,3,0.000115,-3
sequential,4,3,4,0.000113,-3
sequential,4,3,5,0.000127,-3
sequential,4,3,6,0.021862,-3
sequential,4,3,7,0.000129,-3
sequential,4,3,8,0.000123,-3
sequential,4,3,9,0.01707,-3
sequential,4,3,10,0.000138,-3
sequential,4,3,11,0.003739,-3
sequential,4,3,12,0.000208,-3
sequential,4,3,13,0.027174,-3
sequential,4,3,14,0.022264,-3
sequential,4,3,15,0.024833,-3
sequential,4,3,16,0.005625,-3
sequential,4,3,17,0.009366,-3
sequential,4,4,1,0.000119,-4
sequential,4,4,2,0.000126,-4
sequential,4,4,3,0.000122,-4
sequential,4,4,4,0.030438,-4
sequential,4,4,5,0.000122,-4
sequential,4,4,6,0.005043,-4
sequential,4,4,7,0.031214,-4
sequential,4,4,8,0.00032,-4
sequential,4,4,9,0.000139,-4
sequential,4,4,10,0.000178,-4
sequential,4,4,11,0.000223,-4
sequential,4,4,12,0.026418,-4
sequential,4,4,13,0.00051,-4
sequential,4,4,14,0.022098,-4
sequential,4,4,15,0.016692,-4
sequential,4,4,16,0.003067,-4
sequential,4,4,17,0.018755,-4
sequential,4,5,1,0.000134,-5
sequential,4,5,2,0.000128,-5
sequential,4,5,3,0.000153,-5
sequential,4,5,4,0.020524,-5
sequential,4,5,5,0.000138,-5
sequential,4,5,6,0.000135,-5
sequential,4,5,7,0.015337,-5
sequential,4,5,8,0.006317,-5
sequential,4,5,9,0.000221,-5
sequential,4,5,10,0.000198,-5
sequential,4,5,11,0.020694,-5
sequential,4,5,12,0.000516,-5
sequential,4,5,13,0.004542,-5
sequential,4,5,14,0.009389,-5
sequential,4,5,15,0.003122,-5
sequential,4,5,16,0.044089,-5
sequential,4,5,17,0.016923,-5
sequential,4,6,1,0.015798,-6
sequential,4,6,2,0.000165,-6
sequential,4,6,3,0.000146,-6
sequential,4,6,4,0.000162,-6
sequential,4,6,5,0.000155,-6
sequential,4,6,6,0.000149,-6
sequential,4,6,7,0.018525,-6
sequential,4,6,8,0.000251,-6
sequential,4,6,9,0.000201,-6
sequential,4,6,10,0.000289,-6
sequential,4,6,11,0.018041,-6
sequential,4,6,12,0.000933,-6
sequential,4,6,13,0.001724,-6
sequential,4,6,14,0.016338,-6
sequential,4,6,15,0.022586,-6
sequential,4,6,16,0.018154,-6
sequential,4,6,17,0.043461,-6
sequential,4,7,1,0.000201,-7
sequential,4,7,2,0.000189,-7
sequential,4,7,3,0.000197,-7
sequential,4,7,4,0.000195,-7
sequential,4,7,5,0.033381,-7
sequential,4,7,6,0.021883,-7
sequential,4,7,7,0.002659,-7
sequential,4,7,8,0.00036,-7
sequential,4,7,9,0.000342,-7
sequential,4,7,10,0.000604,-7
sequential,4,7,11,0.015814,-7
sequential,4,7,12,0.001665,-7
sequential,4,7,13,0.017465,-7
sequential,4,7,14,0.021685,-7
sequential,4,7,15,0.023457,-7
sequential,4,7,16,0.040251,-7
sequential,4,7,17,0.064171,-7
sequential,4,8,1,0.000303,-8
sequential,4,8,2,0.000618,-8
sequential,4,8,3,0.000283,-8
sequential,4,8,4,0.000321,-8
sequential,4,8,5,0.023983,-8
sequential,4,8,6,0.024074,-8
sequential,4,8,7,0.007344,-8
sequential,4,8,8,0.032819,-8
sequential,4,8,9,0.000519,-8
sequential,4,8,10,0.013722,-8
sequential,4,8,11,0.001621,-8
sequential,4,8,12,0.009383,-8
sequential,4,8,13,0.012885,-8
sequential,4,8,14,0.030204,-8
sequential,4,8,15,0.034689,-8
sequential,4,8,16,0.063083,-8
sequential,4,8,17,0.129589,-8
sequential,4,9,1,0.000475,-9
sequential,4,9,2,0.004983,-9
sequential,4,9,3,0.029824,-9
sequential,4,9,4,0.005301,-9
sequential,4,9,5,0.020073,-9
sequential,4,9,6,0.00051,-9
sequential,4,9,7,0.002736,-9
sequential,4,9,8,0.016235,-9
sequential,4,9,9,0.001878,-9
sequential,4,9,10,0.018592,-9
sequential,4,9,11,0.003098,-9
sequential,4,9,12,0.01605,-9
sequential,4,9,13,0.02203,-9
sequential,4,9,14,0.03695,-9
sequential,4,9,15,0.063341,-9
sequential,4,9,16,0.128382,-9
sequential,4,9,17,0.256747,-9
sequential,4,10,1,0.000827,-10
sequential,4,10,2,0.000816,-10
sequential,4,10,3,0.000889,-10
sequential,4,10,4,0.036184,-10
sequential,4,10,5,0.000877,-10
sequential,4,10,6,0.000973,-10
sequential,4,10,7,0.014435,-10
sequential,4,10,8,0.001484,-10
sequential,4,10,9,0.00206,-10
sequential,4,10,10,0.017103,-10
sequential,4,10,11,0.033945,-10
sequential,4,10,12,0.035181,-10
sequential,4,10,13,0.042114,-10
sequential,4,10,14,0.060698,-10
sequential,4,10,15,0.130316,-10
sequential,4,10,16,0.255263,-10
sequential,4,10,17,0.513663,-10
sequential,4,11,1,0.001334,-11
sequential,4,11,2,0.00137,-11
sequential,4,11,3,0.01595,-11
sequential,4,11,4,0.031318,-11
sequential,4,11,5,0.020469,-11
sequential,4,11,6,0.002904,-11
sequential,4,11,7,0.014139,-11
sequential,4,11,8,0.002513,-11
sequential,4,11,9,0.014544,-11
sequential,4,11,10,0.022116,-11
sequential,4,11,11,0.021917,-11
