p_reduction,4,1,1,0.030646,-1
p_reduction,4,1,2,0.000132,-1
p_reduction,4,1,3,0.00014,-1
p_reduction,4,1,4,0.000115,-1
p_reduction,4,1,5,0.000112,-1
p_reduction,4,1,6,0.026556,-1
p_reduction,4,1,7,0.000143,-1
p_reduction,4,1,8,0.000146,-1
p_reduction,4,1,9,0.000138,-1
p_reduction,4,1,10,0.000122,-1
p_reduction,4,1,11,0.00384,-1
p_reduction,4,1,12,0.011069,-1
p_reduction,4,1,13,0.001405,-1
p_reduction,4,1,14,0.000294,-1
p_reduction,4,1,15,0.000452,-1
p_reduction,4,1,16,0.000816,-1
p_reduction,4,1,17,0.021471,-1
p_reduction,4,2,1,0.000138,-2
p_reduction,4,2,2,0.000124,-2
p_reduction,4,2,3,0.000121,-2
p_reduction,4,2,4,0.019928,-2
p_reduction,4,2,5,0.000117,-2
p_reduction,4,2,6,0.000117,-2
p_reduction,4,2,7,0.000114,-2
p_reduction,4,2,8,0.000119,-2
p_reduction,4,2,9,0.017433,-2
p_reduction,4,2,10,0.000127,-2
p_reduction,4,2,11,0.00014,-2
p_reduction,4,2,12,0.000181,-2
p_reduction,4,2,13,0.000199,-2
p_reduction,4,2,14,0.021705,-2
p_reduction,4,2,15,0.000488,-2
p_reduction,4,2,16,0.000925,-2
p_reduction,4,2,17,0.014102,-2
p_reduction,4,3,1,0.000131,-3
p_reduction,4,3,2,0.000116,-3
p_reduction,4,3,3,0.000115,-3
p_reduction,4,3,4,0.000113,-3
p_reduction,4,3,5,0.017538,-3
p_reduction,4,3,6,0.000124,-3
p_reduction,4,3,7,0.000123,-3
p_reduction,4,3,8,0.000123,-3
p_reduction,4,3,9,0.000124,-3
p_reduction,4,3,10,0.000148,-3
p_reduction,4,3,11,0.01418,-3
p_reduction,4,3,12,0.000224,-3
p_reduction,4,3,13,0.000301,-3
p_reduction,4,3,14,0.000454,-3
p_reduction,4,3,15,0.004857,-3
p_reduction,4,3,16,0.00498,-3
p_reduction,4,3,17,0.003463,-3
p_reduction,4,4,1,0.025471,-4
p_reduction,4,4,2,0.000126,-4
p_reduction,4,4,3,0.002321,-4
p_reduction,4,4,4,0.000127,-4
p_reduction,4,4,5,0.00306,-4
p_reduction,4,4,6,0.000122,-4
p_reduction,4,4,7,0.000155,-4
p_reduction,4,4,8,0.000124,-4
p_reduction,4,4,9,0.000139,-4
p_reduction,4,4,10,0.023562,-4
p_reduction,4,4,11,0.000233,-4
p_reduction,4,4,12,0.024278,-4
p_reduction,4,4,13,0.000527,-4
p_reduction,4,4,14,0.012419,-4
